,tile,dither,fiber,fiber_ra,fiber_dec,objID,GroupID,Separation,u,Err_u,g,Err_g,r,Err_r,i,Err_i,z,Err_z,Photoz,Photoz_err,specObjID,Spec_ra,Spec_dec,Specz,Specz_err
57,SE,D3,201.0,260.64099999999996,32.10930555555556,5.877292330597093e+17,,0.6579404488847461,21.636267,0.199811,20.123993,0.024707,19.23171,0.017008000000000002,18.82365,0.019221000000000002,18.438979999999997,0.04256,0.12598800000000002,0.020877,,,,,
58,SE,D3,230.0,260.64095833333334,32.105916666666666,5.877292330597093e+17,,1.6700549230170998,22.115032,0.231321,21.867947,0.07827,21.224062,0.065414,21.178867,0.10591099999999999,21.159679,0.32936,0.239326,0.131293,,,,,
59,SW,D1,158.0,260.61020833333333,32.11569444444444,5.877292330596438e+17,,1.572159858373985,24.645872,1.012938,21.798223,0.067845,20.391645,0.030236000000000002,19.850885,0.030806,19.622314000000003,0.078834,0.22361799999999998,0.015162,,,,,
60,SW,D1,160.0,260.58079166666664,32.11394444444445,5.877292330596445e+17,,1.9379754633097628,22.778173000000002,0.490382,20.428255,0.029006999999999998,19.040274,0.013897,18.515463,0.014287000000000001,18.127470000000002,0.030541000000000002,0.212211,0.010005,,,,,
61,SW,D1,167.0,260.597375,32.113972222222216,5.877292330596443e+17,,1.2475699509666396,21.65077,0.20985900000000002,19.507505,0.016151,18.084906,0.007987441,17.570656,0.008141727,17.154219,0.016145,0.21476399999999998,0.012502,,,,,
62,SW,D1,213.0,260.6032916666667,32.10877777777778,5.877292330596453e+17,,1.3063797446166832,22.464527,0.284856,21.982917999999998,0.07943099999999999,21.135191,0.055545000000000004,20.383778,0.04863,20.289314,0.143478,0.387782,0.12228599999999999,,,,,
63,SW,D2,67.0,260.599625,32.1255,5.877292330596445e+17,,1.0834278975634226,21.666594,0.130164,21.169833999999998,0.036396,20.503445000000003,0.029902999999999996,20.254404,0.037763,19.779041,0.078317,0.31243699999999996,0.032417,,,,,
64,SW,D2,120.0,260.5878333333333,32.1185,5.877292330596445e+17,,1.5313727859661257,22.167408,0.27510999999999997,20.787326999999998,0.036294,19.63048,0.020202,19.144037,0.021922999999999998,18.828123,0.052749000000000004,0.21267399999999997,0.028227,,,,,
65,SW,D2,158.0,260.60904166666666,32.115138888888886,5.877292330596438e+17,,0.7736372771925819,21.200281,0.435688,21.77037,0.343383,20.365130999999998,0.132673,20.78108,0.324623,19.951973000000002,0.513107,0.232569,0.1744,,,,,
66,SW,D3,28.0,260.61150000000004,32.13005555555556,5.877292330596443e+17,,1.7233467352232568,23.729897,1.052438,21.999895000000002,0.110492,23.24308,0.5131680000000001,23.831657,1.1675280000000001,19.933754,0.160996,0.20782899999999999,0.127436,,,,,
67,SW,D3,57.0,260.6114583333333,32.12663888888889,5.877292330596443e+17,,1.561523980118814,24.315453,1.00175,20.975464000000002,0.035804,19.610937,0.017513,18.990217,0.016572999999999997,18.676188,0.037394,0.225512,0.017328,,,,,
68,SW,D3,71.0,260.61033333333336,32.124916666666664,5.877292330596443e+17,,1.265081205656069,22.757642999999998,0.415983,21.983727,0.090023,20.543835,0.03862,20.042639,0.041404,19.837744,0.11073800000000002,0.252366,0.119796,,,,,
